05/28/2012 22:54:47,0.1615,75650.7658,126.2477,259.2459,300.0000,1484.7097,98.4710,209.2477,0
05/28/2012 22:55:20,0.1593,74555.3724,126.9109,260.4395,300.0000,1481.6129,98.1613,208.6903,0
05/28/2012 22:55:53,0.1654,77575.4313,125.1104,257.1988,300.0000,1475.4517,97.5452,207.5813,0
05/28/2012 22:56:26,0.1656,77670.9963,125.0549,257.0988,300.0000,1475.4839,97.5484,207.5871,0
05/28/2012 22:56:58,0.1671,78404.0350,124.6314,256.3365,300.0000,1467.6451,96.7645,206.1761,0
05/28/2012 22:57:31,0.1673,78499.7024,124.5765,256.2376,300.0000,1472.4517,97.2452,207.0413,0
05/28/2012 22:58:04,0.1692,79441.0398,124.0404,255.2728,300.0000,1465.7742,96.5774,205.8394,0
05/28/2012 22:58:37,0.1669,78308.3856,124.6864,256.4355,300.0000,1464.3549,96.4355,205.5839,0
05/28/2012 22:59:10,0.1689,79281.4069,124.1308,255.4354,300.0000,1464.0322,96.4032,205.5258,0
05/28/2012 22:59:43,0.1729,81295.1453,123.0069,253.4125,300.0000,1458.5161,95.8516,204.5329,0
05/28/2012 23:00:16,0.1743,81967.5512,122.6392,252.7505,300.0000,1457.9678,95.7968,204.4342,0
05/28/2012 23:00:49,0.1729,81295.1453,123.0069,253.4125,300.0000,1458.0322,95.8032,204.4458,0
05/28/2012 23:01:21,0.1736,81631.2754,122.8226,253.0808,300.0000,1455.9678,95.5968,204.0742,0
05/28/2012 23:01:54,0.1755,82544.3667,122.3267,252.1880,300.0000,1452.6451,95.2645,203.4761,0
05/28/2012 23:02:27,0.1765,83041.4140,122.0595,251.7070,300.0000,1448.5161,94.8516,202.7329,0
05/28/2012 23:03:00,0.1805,85048.8612,120.9998,249.7997,300.0000,1448.2581,94.8258,202.6864,0
05/28/2012 23:03:33,0.1788,84229.1929,121.4288,250.5718,300.0000,1445.3871,94.5387,202.1697,0
05/28/2012 23:04:06,0.1819,85772.8144,120.6251,249.1252,300.0000,1442.4517,94.2452,201.6413,0
